target_subject,trial_index,window_id,teacher_action_idx,teacher_action_name,window_oracle_action_idx,window_oracle_action_name,y_true,best_single_pred,trialized_oracle_pred,window_oracle_pred
4,143,8,3,P1_mean_shift_a100,2,P1_mean_shift_a067,0,3,3,3
4,144,9,2,P1_mean_shift_a067,7,P3_low_rank_affine_a033,1,1,1,1
4,145,9,2,P1_mean_shift_a067,7,P3_low_rank_affine_a033,0,0,0,0
4,146,9,2,P1_mean_shift_a067,7,P3_low_rank_affine_a033,0,0,0,0
4,147,9,2,P1_mean_shift_a067,7,P3_low_rank_affine_a033,2,1,1,1
4,148,9,2,P1_mean_shift_a067,7,P3_low_rank_affine_a033,2,3,3,1
4,149,9,2,P1_mean_shift_a067,7,P3_low_rank_affine_a033,1,1,1,1
4,150,9,2,P1_mean_shift_a067,7,P3_low_rank_affine_a033,2,0,0,0
4,151,9,2,P1_mean_shift_a067,7,P3_low_rank_affine_a033,3,2,2,2
4,152,9,2,P1_mean_shift_a067,7,P3_low_rank_affine_a033,0,0,1,1
4,153,9,2,P1_mean_shift_a067,7,P3_low_rank_affine_a033,3,0,1,1
4,154,9,2,P1_mean_shift_a067,7,P3_low_rank_affine_a033,0,0,0,0
4,155,9,2,P1_mean_shift_a067,7,P3_low_rank_affine_a033,0,1,1,1
4,156,9,2,P1_mean_shift_a067,7,P3_low_rank_affine_a033,1,2,1,1
4,157,9,2,P1_mean_shift_a067,7,P3_low_rank_affine_a033,3,2,1,1
4,158,9,2,P1_mean_shift_a067,7,P3_low_rank_affine_a033,2,3,3,3
4,159,9,2,P1_mean_shift_a067,7,P3_low_rank_affine_a033,1,3,2,1
4,160,10,7,P3_low_rank_affine_a033,3,P1_mean_shift_a100,3,3,1,3
4,161,10,7,P3_low_rank_affine_a033,3,P1_mean_shift_a100,2,3,2,2
4,162,10,7,P3_low_rank_affine_a033,3,P1_mean_shift_a100,3,2,2,2
4,163,10,7,P3_low_rank_affine_a033,3,P1_mean_shift_a100,2,2,2,2
4,164,10,7,P3_low_rank_affine_a033,3,P1_mean_shift_a100,3,1,1,1
4,165,10,7,P3_low_rank_affine_a033,3,P1_mean_shift_a100,1,1,1,1
4,166,10,7,P3_low_rank_affine_a033,3,P1_mean_shift_a100,1,1,1,1
4,167,10,7,P3_low_rank_affine_a033,3,P1_mean_shift_a100,3,3,1,1
4,168,10,7,P3_low_rank_affine_a033,3,P1_mean_shift_a100,0,1,1,1
4,169,10,7,P3_low_rank_affine_a033,3,P1_mean_shift_a100,1,1,1,1
4,170,10,7,P3_low_rank_affine_a033,3,P1_mean_shift_a100,1,2,1,1
4,171,10,7,P3_low_rank_affine_a033,3,P1_mean_shift_a100,1,1,1,1
4,172,10,7,P3_low_rank_affine_a033,3,P1_mean_shift_a100,2,3,3,3
4,173,10,7,P3_low_rank_affine_a033,3,P1_mean_shift_a100,3,3,3,3
4,174,10,7,P3_low_rank_affine_a033,3,P1_mean_shift_a100,0,0,0,0
4,175,10,7,P3_low_rank_affine_a033,3,P1_mean_shift_a100,3,3,2,3
4,176,11,3,P1_mean_shift_a100,3,P1_mean_shift_a100,0,0,0,0
4,177,11,3,P1_mean_shift_a100,3,P1_mean_shift_a100,2,0,3,3
4,178,11,3,P1_mean_shift_a100,3,P1_mean_shift_a100,0,2,2,2
4,179,11,3,P1_mean_shift_a100,3,P1_mean_shift_a100,3,1,1,1
4,180,11,3,P1_mean_shift_a100,3,P1_mean_shift_a100,0,0,0,0
4,181,11,3,P1_mean_shift_a100,3,P1_mean_shift_a100,2,3,3,3
4,182,11,3,P1_mean_shift_a100,3,P1_mean_shift_a100,0,2,2,2
4,183,11,3,P1_mean_shift_a100,3,P1_mean_shift_a100,1,0,0,0
4,184,11,3,P1_mean_shift_a100,3,P1_mean_shift_a100,2,3,1,1
4,185,11,3,P1_mean_shift_a100,3,P1_mean_shift_a100,2,2,2,2
4,186,11,3,P1_mean_shift_a100,3,P1_mean_shift_a100,3,3,3,3
4,187,11,3,P1_mean_shift_a100,3,P1_mean_shift_a100,0,0,0,0
4,188,11,3,P1_mean_shift_a100,3,P1_mean_shift_a100,1,1,1,1
4,189,11,3,P1_mean_shift_a100,3,P1_mean_shift_a100,3,3,3,3
4,190,11,3,P1_mean_shift_a100,3,P1_mean_shift_a100,1,1,1,1
4,191,11,3,P1_mean_shift_a100,3,P1_mean_shift_a100,2,3,3,3
4,192,12,3,P1_mean_shift_a100,5,P2_diag_scaling_a067,2,2,3,2
4,193,12,3,P1_mean_shift_a100,5,P2_diag_scaling_a067,0,0,0,0
4,194,12,3,P1_mean_shift_a100,5,P2_diag_scaling_a067,3,3,3,3
4,195,12,3,P1_mean_shift_a100,5,P2_diag_scaling_a067,1,1,1,1
4,196,12,3,P1_mean_shift_a100,5,P2_diag_scaling_a067,3,3,3,3
4,197,12,3,P1_mean_shift_a100,5,P2_diag_scaling_a067,0,0,0,0
4,198,12,3,P1_mean_shift_a100,5,P2_diag_scaling_a067,0,0,0,0
4,199,12,3,P1_mean_shift_a100,5,P2_diag_scaling_a067,2,3,3,3
4,200,12,3,P1_mean_shift_a100,5,P2_diag_scaling_a067,2,3,3,3
4,201,12,3,P1_mean_shift_a100,5,P2_diag_scaling_a067,1,1,1,1
4,202,12,3,P1_mean_shift_a100,5,P2_diag_scaling_a067,3,3,3,3
4,203,12,3,P1_mean_shift_a100,5,P2_diag_scaling_a067,1,1,1,1
4,204,12,3,P1_mean_shift_a100,5,P2_diag_scaling_a067,1,1,1,1
4,205,12,3,P1_mean_shift_a100,5,P2_diag_scaling_a067,0,1,1,1
4,206,12,3,P1_mean_shift_a100,5,P2_diag_scaling_a067,1,1,1,1
4,207,12,3,P1_mean_shift_a100,5,P2_diag_scaling_a067,3,3,3,3
4,208,13,5,P2_diag_scaling_a067,3,P1_mean_shift_a100,3,2,1,1
4,209,13,5,P2_diag_scaling_a067,3,P1_mean_shift_a100,1,1,1,1
4,210,13,5,P2_diag_scaling_a067,3,P1_mean_shift_a100,1,1,1,1
4,211,13,5,P2_diag_scaling_a067,3,P1_mean_shift_a100,1,1,1,1
4,212,13,5,P2_diag_scaling_a067,3,P1_mean_shift_a100,1,2,2,1
4,213,13,5,P2_diag_scaling_a067,3,P1_mean_shift_a100,3,2,2,2
4,214,13,5,P2_diag_scaling_a067,3,P1_mean_shift_a100,3,0,0,0
4,215,13,5,P2_diag_scaling_a067,3,P1_mean_shift_a100,2,1,1,1
4,216,13,5,P2_diag_scaling_a067,3,P1_mean_shift_a100,3,3,3,3
4,217,13,5,P2_diag_scaling_a067,3,P1_mean_shift_a100,0,2,2,2
4,218,13,5,P2_diag_scaling_a067,3,P1_mean_shift_a100,1,2,2,1
4,219,13,5,P2_diag_scaling_a067,3,P1_mean_shift_a100,2,2,1,1
4,220,13,5,P2_diag_scaling_a067,3,P1_mean_shift_a100,1,3,3,1
4,221,13,5,P2_diag_scaling_a067,3,P1_mean_shift_a100,0,3,3,3
4,222,13,5,P2_diag_scaling_a067,3,P1_mean_shift_a100,3,3,3,3
4,223,13,5,P2_diag_scaling_a067,3,P1_mean_shift_a100,0,0,1,1
4,224,14,3,P1_mean_shift_a100,3,P1_mean_shift_a100,3,3,3,3
4,225,14,3,P1_mean_shift_a100,3,P1_mean_shift_a100,0,1,1,1
4,226,14,3,P1_mean_shift_a100,3,P1_mean_shift_a100,0,2,2,2
4,227,14,3,P1_mean_shift_a100,3,P1_mean_shift_a100,0,1,1,1
4,228,14,3,P1_mean_shift_a100,3,P1_mean_shift_a100,0,2,2,2
4,229,14,3,P1_mean_shift_a100,3,P1_mean_shift_a100,2,3,3,3
4,230,14,3,P1_mean_shift_a100,3,P1_mean_shift_a100,2,3,1,1
4,231,14,3,P1_mean_shift_a100,3,P1_mean_shift_a100,3,3,3,3
4,232,14,3,P1_mean_shift_a100,3,P1_mean_shift_a100,1,1,1,1
4,233,14,3,P1_mean_shift_a100,3,P1_mean_shift_a100,2,3,3,3
4,234,14,3,P1_mean_shift_a100,3,P1_mean_shift_a100,2,2,2,2
4,235,14,3,P1_mean_shift_a100,3,P1_mean_shift_a100,2,3,3,3
4,236,14,3,P1_mean_shift_a100,3,P1_mean_shift_a100,3,3,3,3
4,237,14,3,P1_mean_shift_a100,3,P1_mean_shift_a100,2,3,3,3
4,238,14,3,P1_mean_shift_a100,3,P1_mean_shift_a100,0,0,0,0
4,239,14,3,P1_mean_shift_a100,3,P1_mean_shift_a100,2,2,2,2
4,240,15,3,P1_mean_shift_a100,0,A0_identity,0,1,1,1
4,241,15,3,P1_mean_shift_a100,0,A0_identity,3,1,1,1
4,242,15,3,P1_mean_shift_a100,0,A0_identity,1,0,0,1
4,243,15,3,P1_mean_shift_a100,0,A0_identity,3,3,3,3
4,244,15,3,P1_mean_shift_a100,0,A0_identity,3,3,3,3
4,245,15,3,P1_mean_shift_a100,0,A0_identity,2,3,2,2
4,246,15,3,P1_mean_shift_a100,0,A0_identity,3,3,3,3
4,247,15,3,P1_mean_shift_a100,0,A0_identity,3,1,1,1
4,248,15,3,P1_mean_shift_a100,0,A0_identity,2,3,3,3
4,249,15,3,P1_mean_shift_a100,0,A0_identity,1,1,1,1
4,250,15,3,P1_mean_shift_a100,0,A0_identity,3,2,1,1
4,251,15,3,P1_mean_shift_a100,0,A0_identity,2,1,1,1
4,252,15,3,P1_mean_shift_a100,0,A0_identity,0,2,2,2
4,253,15,3,P1_mean_shift_a100,0,A0_identity,1,1,1,1
4,254,15,3,P1_mean_shift_a100,0,A0_identity,1,2,2,1
4,255,15,3,P1_mean_shift_a100,0,A0_identity,1,1,1,1
4,256,16,0,A0_identity,3,P1_mean_shift_a100,2,3,3,3
4,257,16,0,A0_identity,3,P1_mean_shift_a100,1,2,1,1
4,258,16,0,A0_identity,3,P1_mean_shift_a100,3,3,1,1
4,259,16,0,A0_identity,3,P1_mean_shift_a100,2,3,3,3
4,260,16,0,A0_identity,3,P1_mean_shift_a100,3,3,3,3
4,261,16,0,A0_identity,3,P1_mean_shift_a100,1,1,1,1
4,262,16,0,A0_identity,3,P1_mean_shift_a100,2,3,3,3
4,263,16,0,A0_identity,3,P1_mean_shift_a100,0,2,1,0
4,264,16,0,A0_identity,3,P1_mean_shift_a100,3,3,3,3
4,265,16,0,A0_identity,3,P1_mean_shift_a100,0,0,0,0
4,266,16,0,A0_identity,3,P1_mean_shift_a100,2,3,3,3
4,267,16,0,A0_identity,3,P1_mean_shift_a100,3,0,1,1
4,268,16,0,A0_identity,3,P1_mean_shift_a100,0,2,2,2
4,269,16,0,A0_identity,3,P1_mean_shift_a100,2,3,3,3
4,270,16,0,A0_identity,3,P1_mean_shift_a100,0,1,1,1
4,271,16,0,A0_identity,3,P1_mean_shift_a100,1,1,1,1
4,272,17,3,P1_mean_shift_a100,2,P1_mean_shift_a067,1,1,1,1
4,273,17,3,P1_mean_shift_a100,2,P1_mean_shift_a067,0,2,1,1
4,274,17,3,P1_mean_shift_a100,2,P1_mean_shift_a067,3,3,1,1
4,275,17,3,P1_mean_shift_a100,2,P1_mean_shift_a067,0,2,2,2
4,276,17,3,P1_mean_shift_a100,2,P1_mean_shift_a067,3,3,3,3
4,277,17,3,P1_mean_shift_a100,2,P1_mean_shift_a067,2,3,2,2
4,278,17,3,P1_mean_shift_a100,2,P1_mean_shift_a067,2,3,3,3
4,279,17,3,P1_mean_shift_a100,2,P1_mean_shift_a067,0,0,0,0
4,280,17,3,P1_mean_shift_a100,2,P1_mean_shift_a067,2,0,0,1
4,281,17,3,P1_mean_shift_a100,2,P1_mean_shift_a067,1,1,1,1
4,282,17,3,P1_mean_shift_a100,2,P1_mean_shift_a067,1,1,1,1
4,283,17,3,P1_mean_shift_a100,2,P1_mean_shift_a067,0,3,1,1
4,284,17,3,P1_mean_shift_a100,2,P1_mean_shift_a067,2,3,3,3
4,285,17,3,P1_mean_shift_a100,2,P1_mean_shift_a067,0,0,1,1
4,286,17,3,P1_mean_shift_a100,2,P1_mean_shift_a067,1,2,1,1
4,287,17,3,P1_mean_shift_a100,2,P1_mean_shift_a067,0,0,0,0
5,0,0,0,A0_identity,1,P1_mean_shift_a033,0,3,0,0
5,1,0,0,A0_identity,1,P1_mean_shift_a033,1,0,0,0
5,2,0,0,A0_identity,1,P1_mean_shift_a033,1,2,0,0
5,3,0,0,A0_identity,1,P1_mean_shift_a033,0,1,0,0
5,4,0,0,A0_identity,1,P1_mean_shift_a033,1,1,1,1
5,5,0,0,A0_identity,1,P1_mean_shift_a033,0,2,0,0
5,6,0,0,A0_identity,1,P1_mean_shift_a033,1,1,0,1
5,7,0,0,A0_identity,1,P1_mean_shift_a033,2,2,0,0
5,8,0,0,A0_identity,1,P1_mean_shift_a033,1,3,0,0
5,9,0,0,A0_identity,1,P1_mean_shift_a033,3,2,0,0
5,10,0,0,A0_identity,1,P1_mean_shift_a033,0,1,0,0
5,11,0,0,A0_identity,1,P1_mean_shift_a033,2,0,0,0
5,12,0,0,A0_identity,1,P1_mean_shift_a033,1,1,0,0
5,13,0,0,A0_identity,1,P1_mean_shift_a033,0,3,0,0
5,14,0,0,A0_identity,1,P1_mean_shift_a033,3,1,1,1
5,15,0,0,A0_identity,1,P1_mean_shift_a033,3,2,0,0
5,16,1,1,P1_mean_shift_a033,6,P2_diag_scaling_a100,3,3,0,3
5,17,1,1,P1_mean_shift_a033,6,P2_diag_scaling_a100,3,3,0,3
5,18,1,1,P1_mean_shift_a033,6,P2_diag_scaling_a100,3,0,0,0
5,19,1,1,P1_mean_shift_a033,6,P2_diag_scaling_a100,0,3,0,3
5,20,1,1,P1_mean_shift_a033,6,P2_diag_scaling_a100,2,1,1,1
5,21,1,1,P1_mean_shift_a033,6,P2_diag_scaling_a100,1,0,0,0
5,22,1,1,P1_mean_shift_a033,6,P2_diag_scaling_a100,0,0,0,0
5,23,1,1,P1_mean_shift_a033,6,P2_diag_scaling_a100,0,3,3,3
5,24,1,1,P1_mean_shift_a033,6,P2_diag_scaling_a100,2,1,1,1
5,25,1,1,P1_mean_shift_a033,6,P2_diag_scaling_a100,3,0,0,0
5,26,1,1,P1_mean_shift_a033,6,P2_diag_scaling_a100,0,0,0,0
5,27,1,1,P1_mean_shift_a033,6,P2_diag_scaling_a100,2,3,3,3
5,28,1,1,P1_mean_shift_a033,6,P2_diag_scaling_a100,2,0,0,0
5,29,1,1,P1_mean_shift_a033,6,P2_diag_scaling_a100,2,2,0,2
5,30,1,1,P1_mean_shift_a033,6,P2_diag_scaling_a100,0,0,0,0
5,31,1,1,P1_mean_shift_a033,6,P2_diag_scaling_a100,1,1,0,1
5,32,2,6,P2_diag_scaling_a100,3,P1_mean_shift_a100,0,0,0,0
5,33,2,6,P2_diag_scaling_a100,3,P1_mean_shift_a100,1,1,1,1
5,34,2,6,P2_diag_scaling_a100,3,P1_mean_shift_a100,1,3,3,0
5,35,2,6,P2_diag_scaling_a100,3,P1_mean_shift_a100,0,0,0,0
5,36,2,6,P2_diag_scaling_a100,3,P1_mean_shift_a100,1,3,3,1
5,37,2,6,P2_diag_scaling_a100,3,P1_mean_shift_a100,2,0,0,0
5,38,2,6,P2_diag_scaling_a100,3,P1_mean_shift_a100,1,1,1,1
5,39,2,6,P2_diag_scaling_a100,3,P1_mean_shift_a100,2,3,3,2
5,40,2,6,P2_diag_scaling_a100,3,P1_mean_shift_a100,2,1,1,0
5,41,2,6,P2_diag_scaling_a100,3,P1_mean_shift_a100,3,0,0,0
5,42,2,6,P2_diag_scaling_a100,3,P1_mean_shift_a100,2,0,0,0
5,43,2,6,P2_diag_scaling_a100,3,P1_mean_shift_a100,2,2,2,0
5,44,2,6,P2_diag_scaling_a100,3,P1_mean_shift_a100,3,1,1,1
5,45,2,6,P2_diag_scaling_a100,3,P1_mean_shift_a100,3,1,1,0
5,46,2,6,P2_diag_scaling_a100,3,P1_mean_shift_a100,3,2,2,0
5,47,2,6,P2_diag_scaling_a100,3,P1_mean_shift_a100,3,2,2,2
5,48,3,3,P1_mean_shift_a100,0,A0_identity,3,3,0,0
5,49,3,3,P1_mean_shift_a100,0,A0_identity,2,0,0,0
5,50,3,3,P1_mean_shift_a100,0,A0_identity,1,0,0,0
5,51,3,3,P1_mean_shift_a100,0,A0_identity,0,1,1,0
5,52,3,3,P1_mean_shift_a100,0,A0_identity,0,0,0,0
5,53,3,3,P1_mean_shift_a100,0,A0_identity,1,1,0,0
5,54,3,3,P1_mean_shift_a100,0,A0_identity,2,0,0,0
5,55,3,3,P1_mean_shift_a100,0,A0_identity,3,1,1,0
5,56,3,3,P1_mean_shift_a100,0,A0_identity,1,0,0,0
5,57,3,3,P1_mean_shift_a100,0,A0_identity,2,2,0,0
5,58,3,3,P1_mean_shift_a100,0,A0_identity,0,2,2,0
5,59,3,3,P1_mean_shift_a100,0,A0_identity,0,1,1,0
5,60,3,3,P1_mean_shift_a100,0,A0_identity,0,1,1,0
5,61,3,3,P1_mean_shift_a100,0,A0_identity,3,1,1,1
5,62,3,3,P1_mean_shift_a100,0,A0_identity,1,0,0,0
5,63,3,3,P1_mean_shift_a100,0,A0_identity,1,0,0,0
5,64,4,0,A0_identity,3,P1_mean_shift_a100,0,1,1,1
5,65,4,0,A0_identity,3,P1_mean_shift_a100,0,1,0,0
5,66,4,0,A0_identity,3,P1_mean_shift_a100,2,1,1,1
5,67,4,0,A0_identity,3,P1_mean_shift_a100,0,3,0,0
5,68,4,0,A0_identity,3,P1_mean_shift_a100,1,3,0,0
5,69,4,0,A0_identity,3,P1_mean_shift_a100,3,0,0,0
5,70,4,0,A0_identity,3,P1_mean_shift_a100,3,0,0,0
5,71,4,0,A0_identity,3,P1_mean_shift_a100,2,2,0,0
5,72,4,0,A0_identity,3,P1_mean_shift_a100,0,0,0,0
5,73,4,0,A0_identity,3,P1_mean_shift_a100,3,0,0,0
5,74,4,0,A0_identity,3,P1_mean_shift_a100,3,2,0,0
5,75,4,0,A0_identity,3,P1_mean_shift_a100,1,1,1,1
5,76,4,0,A0_identity,3,P1_mean_shift_a100,3,0,0,0
5,77,4,0,A0_identity,3,P1_mean_shift_a100,3,1,0,0
5,78,4,0,A0_identity,3,P1_mean_shift_a100,1,2,0,1
5,79,4,0,A0_identity,3,P1_mean_shift_a100,0,3,0,0
5,80,5,3,P1_mean_shift_a100,6,P2_diag_scaling_a100,1,1,1,1
5,81,5,3,P1_mean_shift_a100,6,P2_diag_scaling_a100,2,1,1,1
5,82,5,3,P1_mean_shift_a100,6,P2_diag_scaling_a100,2,0,0,0
5,83,5,3,P1_mean_shift_a100,6,P2_diag_scaling_a100,2,0,0,0
5,84,5,3,P1_mean_shift_a100,6,P2_diag_scaling_a100,3,1,1,1
5,85,5,3,P1_mean_shift_a100,6,P2_diag_scaling_a100,2,0,0,0
5,86,5,3,P1_mean_shift_a100,6,P2_diag_scaling_a100,0,2,0,2
5,87,5,3,P1_mean_shift_a100,6,P2_diag_scaling_a100,3,1,0,1
5,88,5,3,P1_mean_shift_a100,6,P2_diag_scaling_a100,1,1,1,1
5,89,5,3,P1_mean_shift_a100,6,P2_diag_scaling_a100,2,2,1,2
5,90,5,3,P1_mean_shift_a100,6,P2_diag_scaling_a100,1,2,0,2
5,91,5,3,P1_mean_shift_a100,6,P2_diag_scaling_a100,2,2,0,2
5,92,5,3,P1_mean_shift_a100,6,P2_diag_scaling_a100,3,1,1,1
5,93,5,3,P1_mean_shift_a100,6,P2_diag_scaling_a100,1,3,0,3
5,94,5,3,P1_mean_shift_a100,6,P2_diag_scaling_a100,2,2,0,2
5,95,5,3,P1_mean_shift_a100,6,P2_diag_scaling_a100,0,2,0,2
5,96,6,6,P2_diag_scaling_a100,0,A0_identity,0,3,3,0
5,97,6,6,P2_diag_scaling_a100,0,A0_identity,0,2,2,0
5,98,6,6,P2_diag_scaling_a100,0,A0_identity,3,1,1,0
5,99,6,6,P2_diag_scaling_a100,0,A0_identity,1,2,2,0
5,100,6,6,P2_diag_scaling_a100,0,A0_identity,0,3,3,0
5,101,6,6,P2_diag_scaling_a100,0,A0_identity,2,2,2,0
5,102,6,6,P2_diag_scaling_a100,0,A0_identity,0,0,0,0
5,103,6,6,P2_diag_scaling_a100,0,A0_identity,2,2,2,0
5,104,6,6,P2_diag_scaling_a100,0,A0_identity,1,3,3,1
5,105,6,6,P2_diag_scaling_a100,0,A0_identity,3,0,0,0
5,106,6,6,P2_diag_scaling_a100,0,A0_identity,0,0,0,0
5,107,6,6,P2_diag_scaling_a100,0,A0_identity,2,0,0,0
5,108,6,6,P2_diag_scaling_a100,0,A0_identity,2,3,3,0
5,109,6,6,P2_diag_scaling_a100,0,A0_identity,0,1,1,0
5,110,6,6,P2_diag_scaling_a100,0,A0_identity,2,3,3,0
5,111,6,6,P2_diag_scaling_a100,0,A0_identity,1,2,2,0
5,112,7,0,A0_identity,0,A0_identity,3,1,1,1
5,113,7,0,A0_identity,0,A0_identity,3,1,0,0
5,114,7,0,A0_identity,0,A0_identity,3,1,1,1
5,115,7,0,A0_identity,0,A0_identity,2,1,0,0
5,116,7,0,A0_identity,0,A0_identity,0,1,1,1
5,117,7,0,A0_identity,0,A0_identity,3,2,1,1
5,118,7,0,A0_identity,0,A0_identity,1,1,1,1
5,119,7,0,A0_identity,0,A0_identity,3,1,0,0
5,120,7,0,A0_identity,0,A0_identity,1,1,1,1
5,121,7,0,A0_identity,0,A0_identity,0,0,0,0
5,122,7,0,A0_identity,0,A0_identity,2,0,0,0
5,123,7,0,A0_identity,0,A0_identity,1,1,1,1
5,124,7,0,A0_identity,0,A0_identity,0,0,0,0
5,125,7,0,A0_identity,0,A0_identity,2,2,0,0
5,126,7,0,A0_identity,0,A0_identity,2,0,0,0
5,127,7,0,A0_identity,0,A0_identity,0,2,0,0
5,128,8,0,A0_identity,5,P2_diag_scaling_a067,2,0,0,0
5,129,8,0,A0_identity,5,P2_diag_scaling_a067,3,3,0,2
5,130,8,0,A0_identity,5,P2_diag_scaling_a067,3,0,0,0
5,131,8,0,A0_identity,5,P2_diag_scaling_a067,1,2,0,2
5,132,8,0,A0_identity,5,P2_diag_scaling_a067,0,3,0,0
5,133,8,0,A0_identity,5,P2_diag_scaling_a067,1,3,0,3
5,134,8,0,A0_identity,5,P2_diag_scaling_a067,3,0,0,0
5,135,8,0,A0_identity,5,P2_diag_scaling_a067,1,1,0,1
5,136,8,0,A0_identity,5,P2_diag_scaling_a067,3,0,0,0
5,137,8,0,A0_identity,5,P2_diag_scaling_a067,2,3,0,3
5,138,8,0,A0_identity,5,P2_diag_scaling_a067,1,2,0,0
5,139,8,0,A0_identity,5,P2_diag_scaling_a067,1,0,0,0
5,140,8,0,A0_identity,5,P2_diag_scaling_a067,1,0,0,0
5,141,8,0,A0_identity,5,P2_diag_scaling_a067,2,1,0,1
5,142,8,0,A0_identity,5,P2_diag_scaling_a067,3,0,0,0
5,143,8,0,A0_identity,5,P2_diag_scaling_a067,0,3,0,0
5,144,9,5,P2_diag_scaling_a067,5,P2_diag_scaling_a067,1,0,0,0
5,145,9,5,P2_diag_scaling_a067,5,P2_diag_scaling_a067,3,2,0,0
5,146,9,5,P2_diag_scaling_a067,5,P2_diag_scaling_a067,0,2,0,0
5,147,9,5,P2_diag_scaling_a067,5,P2_diag_scaling_a067,2,3,0,0
5,148,9,5,P2_diag_scaling_a067,5,P2_diag_scaling_a067,2,2,0,0
5,149,9,5,P2_diag_scaling_a067,5,P2_diag_scaling_a067,3,1,1,1
5,150,9,5,P2_diag_scaling_a067,5,P2_diag_scaling_a067,0,0,0,0
5,151,9,5,P2_diag_scaling_a067,5,P2_diag_scaling_a067,0,1,0,0
5,152,9,5,P2_diag_scaling_a067,5,P2_diag_scaling_a067,2,2,2,2
5,153,9,5,P2_diag_scaling_a067,5,P2_diag_scaling_a067,1,0,0,0
5,154,9,5,P2_diag_scaling_a067,5,P2_diag_scaling_a067,3,1,1,1
5,155,9,5,P2_diag_scaling_a067,5,P2_diag_scaling_a067,3,0,0,0
5,156,9,5,P2_diag_scaling_a067,5,P2_diag_scaling_a067,3,0,0,0
5,157,9,5,P2_diag_scaling_a067,5,P2_diag_scaling_a067,1,2,2,2
5,158,9,5,P2_diag_scaling_a067,5,P2_diag_scaling_a067,0,0,0,0
5,159,9,5,P2_diag_scaling_a067,5,P2_diag_scaling_a067,2,1,1,1
5,160,10,5,P2_diag_scaling_a067,3,P1_mean_shift_a100,1,2,0,0
5,161,10,5,P2_diag_scaling_a067,3,P1_mean_shift_a100,3,0,0,0
5,162,10,5,P2_diag_scaling_a067,3,P1_mean_shift_a100,0,0,0,0
5,163,10,5,P2_diag_scaling_a067,3,P1_mean_shift_a100,3,1,1,0
5,164,10,5,P2_diag_scaling_a067,3,P1_mean_shift_a100,2,1,0,0
5,165,10,5,P2_diag_scaling_a067,3,P1_mean_shift_a100,1,1,1,1
5,166,10,5,P2_diag_scaling_a067,3,P1_mean_shift_a100,3,0,0,0
5,167,10,5,P2_diag_scaling_a067,3,P1_mean_shift_a100,3,1,1,1
5,168,10,5,P2_diag_scaling_a067,3,P1_mean_shift_a100,0,1,1,0
5,169,10,5,P2_diag_scaling_a067,3,P1_mean_shift_a100,1,1,1,1
5,170,10,5,P2_diag_scaling_a067,3,P1_mean_shift_a100,1,2,2,2
5,171,10,5,P2_diag_scaling_a067,3,P1_mean_shift_a100,2,2,2,2
5,172,10,5,P2_diag_scaling_a067,3,P1_mean_shift_a100,3,2,2,2
5,173,10,5,P2_diag_scaling_a067,3,P1_mean_shift_a100,1,3,3,3
5,174,10,5,P2_diag_scaling_a067,3,P1_mean_shift_a100,0,0,0,0
5,175,10,5,P2_diag_scaling_a067,3,P1_mean_shift_a100,0,2,2,0
5,176,11,3,P1_mean_shift_a100,3,P1_mean_shift_a100,3,0,0,0
5,177,11,3,P1_mean_shift_a100,3,P1_mean_shift_a100,1,3,0,0
5,178,11,3,P1_mean_shift_a100,3,P1_mean_shift_a100,0,0,0,0
5,179,11,3,P1_mean_shift_a100,3,P1_mean_shift_a100,2,0,0,0
5,180,11,3,P1_mean_shift_a100,3,P1_mean_shift_a100,1,3,1,1
5,181,11,3,P1_mean_shift_a100,3,P1_mean_shift_a100,1,3,3,3
5,182,11,3,P1_mean_shift_a100,3,P1_mean_shift_a100,2,0,0,0
5,183,11,3,P1_mean_shift_a100,3,P1_mean_shift_a100,0,0,0,0
5,184,11,3,P1_mean_shift_a100,3,P1_mean_shift_a100,3,1,0,0
5,185,11,3,P1_mean_shift_a100,3,P1_mean_shift_a100,2,0,0,0
5,186,11,3,P1_mean_shift_a100,3,P1_mean_shift_a100,2,0,0,0
5,187,11,3,P1_mean_shift_a100,3,P1_mean_shift_a100,2,0,0,0
5,188,11,3,P1_mean_shift_a100,3,P1_mean_shift_a100,2,1,0,0
5,189,11,3,P1_mean_shift_a100,3,P1_mean_shift_a100,0,1,1,1
5,190,11,3,P1_mean_shift_a100,3,P1_mean_shift_a100,1,1,1,1
5,191,11,3,P1_mean_shift_a100,3,P1_mean_shift_a100,0,0,0,0
5,192,12,3,P1_mean_shift_a100,5,P2_diag_scaling_a067,1,1,1,1
5,193,12,3,P1_mean_shift_a100,5,P2_diag_scaling_a067,0,1,0,0
5,194,12,3,P1_mean_shift_a100,5,P2_diag_scaling_a067,0,3,0,0
5,195,12,3,P1_mean_shift_a100,5,P2_diag_scaling_a067,2,2,2,2
5,196,12,3,P1_mean_shift_a100,5,P2_diag_scaling_a067,2,2,0,0
5,197,12,3,P1_mean_shift_a100,5,P2_diag_scaling_a067,1,2,0,0
5,198,12,3,P1_mean_shift_a100,5,P2_diag_scaling_a067,2,0,0,0
5,199,12,3,P1_mean_shift_a100,5,P2_diag_scaling_a067,3,1,1,1
5,200,12,3,P1_mean_shift_a100,5,P2_diag_scaling_a067,0,0,0,0
